cluster_key;ticker;filing_day;filedAt;in_backtest;in_strategies;strategies;company;insiders;n_buys;pct_increase_position_max;qty_tot;titles;value_tot
TENX|2025-12-05;TENX;2025-12-05;2025-12-05T17:46:32-05:00;False;False;;TENAX THERAPEUTICS, INC.;Rich Stuart;1;375.94;5000.0;Chief Medical Officer;45621.8
BFLY|2025-12-05;BFLY;2025-12-05;2025-12-05T17:40:49-05:00;False;False;;Butterfly Network, Inc.;ROBBINS LARRY;1;6.44;1558541.0;Director;4652772.6783
VSTS|2025-12-05;VSTS;2025-12-05;2025-12-05T17:04:42-05:00;False;False;;Vestis Corp;Barber James J.;1;17.06;164000.0;President & CEO;1041964.1326
GPUS|2025-12-05;GPUS;2025-12-05;2025-12-05T17:00:07-05:00;False;False;;Hyperscale Data, Inc.;AULT MILTON C III;1;26.67;100000.0;Executive Chairman;27770.0
GRND|2025-12-05;GRND;2025-12-05;2025-12-05T17:00:05-05:00;False;False;;Grindr Inc.;Zage George Raymond III;1;5.72;155000.0;Director;2091000.0
PMTS|2025-12-05;PMTS;2025-12-05;2025-12-05T16:56:15-05:00;False;False;;CPI Card Group Inc.;Riley H Sanford;1;381.93;200000.0;Director;2702000.0
CBKM|2025-12-05;CBKM;2025-12-05;2025-12-05T16:53:28-05:00;False;False;;CONSUMERS BANCORP INC /OH/;Lober Ralph J II;1;0.4;300.0;CEO & President;7014.0
MLP|2025-12-05;MLP;2025-12-05;2025-12-05T16:30:23-05:00;False;False;;MAUI LAND & PINEAPPLE CO INC;CASE STEPHEN M;1;0.02;2630.0;Director;42053.7
EMBY|2025-12-05;EMBY;2025-12-05;2025-12-05T13:42:10-05:00;False;False;;Embassy Bancorp, Inc.;Lesavoy Bernard M | Lobach David M Jr | Macy Michael B | Neel Lynne Marie | Skumin Jeffrey C. | Stefanov Brandi;6;19.27;3550.0;Chairman, President and CEO | Director | EVP, Branch Administration | EVP, CLO Business Banking | EVP, Finance | Sr. Executive Vice President;62941.49999999999
SMRT|2025-12-05;SMRT;2025-12-05;2025-12-05T16:22:11-05:00;False;False;;SmartRent, Inc.;Martell Frank;1;9.38;124086.0;Chief Executive Officer;237401.3352
SRTA|2025-12-05;SRTA;2025-12-05;2025-12-05T16:21:01-05:00;False;False;;Strata Critical Medical, Inc.;LAUCK ANDREW;1;3.83;5000.0;Director;21825.0
UFI|2025-12-05;UFI;2025-12-05;2025-12-05T16:20:09-05:00;False;False;;UNIFI INC;LANGONE KENNETH G;1;1.67;66262.0;Director;229852.12
TBTC|2025-12-05;TBTC;2025-12-05;2025-12-05T16:18:27-05:00;False;False;;TABLE TRAC INC;Berger Andrew;1;100.0;43251.0;Director;165516.35
HYNE|2025-12-05;HYNE;2025-12-05;2025-12-05T15:59:31-05:00;False;False;;Hoyne Bancorp, Inc.;Breems Timothy S | Carstensen Paula M. | Gonsch Judith A. | Healy Walter F | Manfre Thomas S. | Opas David M. | Rosenbaum Steven F. | Vaccarello Anthony M. | Wiemann Theodore C. | Winningham Janet H.;10;216.56;231426.0;Director | EVP AND CFO | PRESIDENT, CEO AND DIRECTOR;2428915.6
SELF|2025-12-05;SELF;2025-12-05;2025-12-05T16:12:42-05:00;False;False;;Global Self Storage, Inc.;WINMILL MARK CAMPBELL;1;1.86;16400.0;President and CEO;83983.4
GRDN|2025-12-05;GRDN;2025-12-05;2025-12-05T16:10:03-05:00;False;False;;Guardian Pharmacy Services, Inc.;COSLER STEVEN D;1;15.59;3370.0;Director;99785.7
FGBI|2025-12-05;FGBI;2025-12-05;2025-12-05T16:07:02-05:00;False;False;;First Guaranty Bancshares, Inc.;WALKER ROBERT W;1;5.25;3600.0;Director;17784.0
NSPR|2025-12-05;NSPR;2025-12-05;2025-12-05T16:05:02-05:00;False;False;;InspireMD, Inc.;Stuka Paul;1;2.71;10130.0;Director;18740.5
CINF|2025-12-05;CINF;2025-12-05;2025-12-05T15:32:18-05:00;False;False;;CINCINNATI FINANCIAL CORP;WILKINS EDWARD SCOTT;1;;140.0;Director;22927.800000000003
SBSI|2025-12-05;SBSI;2025-12-05;2025-12-05T14:51:16-05:00;False;False;;SOUTHSIDE BANCSHARES INC;BUIE HERBERT C;1;0.47;1807.0;Director;55438.76
FLO|2025-12-05;FLO;2025-12-05;2025-12-05T14:17:42-05:00;False;False;;FLOWERS FOODS INC;STITH MELVIN T;1;499.45;456.1606;Director;4972.15054
TPVG|2025-12-05;TPVG;2025-12-05;2025-12-05T12:46:20-05:00;False;False;;TriplePoint Venture Growth BDC Corp.;Labe James | Srivastava Sajal;2;3.9;143426.0;Chief Executive Officer | President and CIO;947485.4221999999
BUSE|2025-12-05;BUSE;2025-12-05;2025-12-05T12:37:50-05:00;False;False;;FIRST BUSEY CORP /NV/;Maddox Mike;1;2.55;1000.0;President;25519.0
GRNT|2025-12-05;GRNT;2025-12-05;2025-12-05T12:08:49-05:00;False;False;;Granite Ridge Resources, Inc.;Miller Matthew Reade;1;0.73;9388.0;Director;50038.04
WMG|2025-12-05;WMG;2025-12-05;2025-12-05T11:15:36-05:00;False;False;;Warner Music Group Corp.;Blavatnik Valentin;1;52.46;35810.0;Director;998382.7999999999
HKHC|2025-12-05;HKHC;2025-12-05;2025-12-05T11:00:11-05:00;False;False;;Horizon Kinetics Holding Corp;STAHL MURRAY;1;5.63;22.0;CEO and CIO;610.5
PARK|2025-12-05;PARK;2025-12-05;2025-12-05T11:00:11-05:00;False;False;;Park Dental Partners, Inc.;SWENSON PETER G;1;1.35;3169.0;CEO and Chairman;41197.0
TPL|2025-12-05;TPL;2025-12-05;2025-12-05T10:14:12-05:00;False;False;;Texas Pacific Land Corp;HORIZON KINETICS ASSET MANAGEMENT LLC;1;0.0;1.0;10% Owner;912.29
BLBD|2025-12-05;BLBD;2025-12-05;2025-12-05T09:28:38-05:00;False;False;;Blue Bird Corp;Thau Daniel Mark;1;7.02;400.0;Director;20420.0
RDZN|2025-12-05;RDZN;2025-12-05;2025-12-05T09:03:52-05:00;False;False;;Roadzen Inc.;Malhotra Rohan;1;1.22;10000.0;See Remarks;17100.0
CVM|2025-12-05;CVM;2025-12-05;2025-12-05T08:48:04-05:00;False;False;;CEL SCI CORP;KERSTEN GEERT R;1;11.43;8389.0;Chief Executive Officer;49998.44
NRDY|2025-12-05;NRDY;2025-12-05;2025-12-05T08:34:20-05:00;False;False;;Nerdy Inc.;Cohn Charles K.;1;0.3;181672.0;Chief Executive Officer;238856.88
EP|2025-12-05;EP;2025-12-05;2025-12-05T06:38:55-05:00;False;False;;EMPIRE PETROLEUM CORP;Mulacek Phil E;1;0.12;7223.0;Director;21658.1655
NXPI|2025-12-05;NXPI;2025-12-05;2025-12-05T06:14:15-05:00;False;False;;NXP Semiconductors N.V.;Southern Julie;1;1.92;225.0;Director;50733.0
AFCG|2025-12-04;AFCG;2025-12-04;2025-12-04T21:44:52-05:00;False;False;;Advanced Flower Capital Inc.;TANNENBAUM LEONARD M;1;0.8;46000.0;Director;135240.0
LAB|2025-12-04;LAB;2025-12-04;2025-12-04T20:59:44-05:00;False;False;;STANDARD BIOTOOLS INC.;Casdin Partners Master Fund, L.P.;1;0.21;350000.0;Director;502570.0
ALMS|2025-12-04;ALMS;2025-12-04;2025-12-04T20:11:35-05:00;False;False;;ALUMIS INC.;AKKARAJU SRINIVAS;1;11.75;262027.0;Director;2039900.8599999999
APCX|2025-12-04;APCX;2025-12-04;2025-12-04T19:22:39-05:00;False;False;;AppTech Payments Corp.;LORD ALBERT L;1;1.38;120000.0;Director;52132.0
RPD|2025-12-04;RPD;2025-12-04;2025-12-04T19:00:20-05:00;False;False;;Rapid7, Inc.;JANA Partners Management, LP;1;0.62;41545.0;Director;652671.9500000001
MNTR|2025-12-04;MNTR;2025-12-04;2025-12-04T17:55:22-05:00;False;False;;Mentor Capital, Inc.;Billingsley Chester;1;0.04;1800.0;Chief Executive Officer;164.68
FUSB|2025-12-04;FUSB;2025-12-04;2025-12-04T17:53:57-05:00;False;False;;FIRST US BANCSHARES, INC.;Pierce Staci;1;9.26;750.0;Director;10305.0
ASA|2025-12-04;ASA;2025-12-04;2025-12-04T17:21:55-05:00;False;False;;ASA Gold & Precious Metals Ltd;Saba Capital Management, L.P.;1;0.18;17654.0;10% Owner;937751.0800000001
GRND|2025-12-04;GRND;2025-12-04;2025-12-04T17:15:57-05:00;False;False;;Grindr Inc.;Zage George Raymond III;1;8.26;200000.0;Director;2651000.0
SPRU|2025-12-04;SPRU;2025-12-04;2025-12-04T17:07:53-05:00;False;False;;SPRUCE POWER HOLDING CORP;STEEL PARTNERS HOLDINGS L.P.;1;0.19;6161.0;10% Owner;30852.0804
GLP|2025-12-04;GLP;2025-12-04;2025-12-04T17:00:33-05:00;False;False;;GLOBAL PARTNERS LP;Global GP LLC;1;2.45;13756.0;Other;612004.23
WMG|2025-12-04;WMG;2025-12-04;2025-12-04T17:00:03-05:00;False;False;;Warner Music Group Corp.;Blavatnik Valentin;1;52.46;35810.0;Director;998382.7999999999
SMRT|2025-12-04;SMRT;2025-12-04;2025-12-04T16:54:15-05:00;False;False;;SmartRent, Inc.;Martell Frank;1;8.18;127722.0;Chief Executive Officer;239132.5262
TH|2025-12-04;TH;2025-12-04;2025-12-04T16:47:47-05:00;False;False;;Target Hospitality Corp.;Robertson Stephen;1;39.06;125000.0;Director;992500.0
BAER|2025-12-04;BAER;2025-12-04;2025-12-04T16:43:36-05:00;False;False;;Bridger Aerospace Group Holdings, Inc.;KELTER JEFFREY E;1;49.5;300000.0;Director;540210.0
FOSL|2025-12-04;FOSL;2025-12-04;2025-12-04T16:41:04-05:00;False;False;;Fossil Group, Inc.;Coulter Suzanne M;1;40.08;28170.0;Director;101975.40000000001
FULT|2025-12-04;FULT;2025-12-04;2025-12-04T16:32:41-05:00;False;False;;FULTON FINANCIAL CORP;Fiol Andrew B;1;0.48;504.9667;Sr Executive Vice President;9178.332478
UUU|2025-12-04;UUU;2025-12-04;2025-12-04T16:30:11-05:00;False;False;;UNIVERSAL SAFETY PRODUCTS, INC.;AULT MILTON C III;1;20.0;7062.0;Director;30433.6714
KOSS|2025-12-04;KOSS;2025-12-04;2025-12-04T16:30:03-05:00;False;False;;KOSS CORP;LILLIE LENORE;1;;2500.0;Director;12400.0
SGI|2025-12-04;SGI;2025-12-04;2025-12-04T16:24:10-05:00;False;False;;SOMNIGROUP INTERNATIONAL INC.;Dyer Simon;1;617.75;32000.0;Director;2988746.5187999997
BMEA|2025-12-04;BMEA;2025-12-04;2025-12-04T16:15:03-05:00;False;False;;Biomea Fusion, Inc.;Hitchcock Michael J.M.;1;666.67;100000.0;Interim CEO;99180.0
LBRA]|2025-12-04;LBRA];2025-12-04;2025-12-04T16:13:39-05:00;False;False;;1847 Holdings LLC;Roberts Ellery;1;20.97;208537.0;Chairman and CEO;2085.37
JMSB|2025-12-04;JMSB;2025-12-04;2025-12-04T16:12:20-05:00;False;False;;John Marshall Bancorp, Inc.;Kinney Jonathan Craig;1;0.28;1345.0;Director;26003.0
ICCC|2025-12-04;ICCC;2025-12-04;2025-12-04T16:11:39-05:00;False;False;;IMMUCELL CORP /DE/;te Boekhorst Paul Francis Olivier;1;97.03;6030.0;President and CEO;31528.3964
FRD|2025-12-04;FRD;2025-12-04;2025-12-04T16:08:28-05:00;False;False;;FRIEDMAN INDUSTRIES INC;Taylor Mike J;1;0.23;500.0;President / CEO / Director;9370.0
IRIX|2025-12-04;IRIX;2025-12-04;2025-12-04T16:02:31-05:00;False;False;;IRIDEX CORP;Dizon Romeo R;1;1.42;1584.0;Chief Financial Officer;1498.4
SRBK|2025-12-04;SRBK;2025-12-04;2025-12-04T15:36:16-05:00;False;False;;SR Bancorp, Inc.;Mustard Robert Kenneth;1;42.86;300.0;Director;4725.0
EMBY|2025-12-04;EMBY;2025-12-04;2025-12-04T15:04:49-05:00;False;False;;Embassy Bancorp, Inc.;Yurconic John T;1;3.62;2000.0;Director;35460.0
TPL|2025-12-04;TPL;2025-12-04;2025-12-04T13:38:18-05:00;False;False;;Texas Pacific Land Corp;HORIZON KINETICS ASSET MANAGEMENT LLC;1;0.0;1.0;10% Owner;875.9
MSBI|2025-12-04;MSBI;2025-12-04;2025-12-04T12:25:30-05:00;False;False;;Midland States Bancorp, Inc.;Bingham Richard Dean | Casey Daniel Edward | Jameson Jeremy Andrew | Smith Jeffrey C.;5;22.03;21098.0;CROF | Director | EVP - Chief Credit Officer;372916.42
HKHC|2025-12-04;HKHC;2025-12-04;2025-12-04T10:27:13-05:00;False;False;;Horizon Kinetics Holding Corp;STAHL MURRAY;1;5.97;22.0;CEO and CIO;594.0
MGLD|2025-12-04;MGLD;2025-12-04;2025-12-04T09:00:28-05:00;False;False;;Marygold Companies, Inc.;Nicholas & Melinda Gerber Living Trust;1;0.08;15352.0;Chief Executive Officer;15735.8
ALIT|2025-12-04;ALIT;2025-12-04;2025-12-04T08:00:59-05:00;False;False;;Alight, Inc. / Delaware;Rushing Coretha M;1;1.4;1018.0;Director;2288.3622
MAIA|2025-12-04;MAIA;2025-12-04;2025-12-04T07:30:22-05:00;False;False;;MAIA Biotechnology, Inc.;Vitoc Vlad;2;5.86;82500.0;Chief Executive Officer;89992.65
NRDY|2025-12-04;NRDY;2025-12-04;2025-12-04T06:33:41-05:00;False;False;;Nerdy Inc.;Cohn Charles K.;1;18.34;198100.0;Chief Executive Officer;249606.0
TISI|2025-12-03;TISI;2025-12-03;2025-12-03T20:57:42-05:00;False;False;;TEAM INC;Corre Partners Management, LLC;1;0.84;14034.0;10% Owner;208166.22
BLND|2025-12-03;BLND;2025-12-03;2025-12-03T20:03:57-05:00;False;False;;Blend Labs, Inc.;Haveli Investments, L.P.;1;5.18;1309823.0;Director;4068721.2539
TBRG|2025-12-03;TBRG;2025-12-03;2025-12-03T20:01:29-05:00;False;False;;TruBridge, Inc.;Pinetree Capital Ltd.;1;3.75;130000.0;10% Owner;2932400.0
AFCG|2025-12-03;AFCG;2025-12-03;2025-12-03T19:56:14-05:00;False;False;;Advanced Flower Capital Inc.;TANNENBAUM LEONARD M;1;0.68;54000.0;Director;155130.0
JYNT|2025-12-03;JYNT;2025-12-03;2025-12-03T18:24:24-05:00;False;False;;JOINT Corp;JOBSON CHARLES E;1;0.82;13000.0;10% Owner;109330.0
AUBN|2025-12-03;AUBN;2025-12-03;2025-12-03T12:56:36-05:00;False;False;;AUBURN NATIONAL BANCORPORATION, INC;HOUSEL DAVID E;2;1.12;125.0;Director;3103.25
ENR|2025-12-03;ENR;2025-12-03;2025-12-03T17:48:16-05:00;False;False;;ENERGIZER HOLDINGS, INC.;Mulligan Donal L;1;150.0;15000.0;Director;260999.99999999997
MDBH|2025-12-03;MDBH;2025-12-03;2025-12-03T17:46:01-05:00;False;False;;MDB Capital Holdings, LLC;Brandon George Hugh;1;4.14;8148.0;President;28995.02
SLGL|2025-12-03;SLGL;2025-12-03;2025-12-03T17:39:04-05:00;False;False;;Sol-Gel Technologies Ltd.;Opaleye Management Inc.;1;1.19;6864.0;10% Owner;257609.7448
DMLP|2025-12-03;DMLP;2025-12-03;2025-12-03T17:38:34-05:00;False;False;;DORCHESTER MINERALS, L.P.;Box Frank Damon;1;125.0;5000.0;Director;109825.0
PARK|2025-12-03;PARK;2025-12-03;2025-12-03T17:13:08-05:00;False;False;;Park Dental Partners, Inc.;Bernander Christopher James | Gerlach Todd Christopher | Law Alan Siems | SMITH PHILIP IRVING | SWENSON PETER G | Smith Christopher Charles;6;274.71;23845.0;CEO and Chairman | Chief Financial Officer | Director;309985.0
NONE|2025-12-03;NONE;2025-12-03;2025-12-03T17:36:22-05:00;False;False;;ISQ Open Infrastructure Co LLC;Lee William D.;1;;619.898;Director;15497.45
EML|2025-12-03;EML;2025-12-03;2025-12-03T17:27:10-05:00;False;False;;EASTERN CO;DiSanto Frederick D.;1;0.52;588.0;Director;11148.8
OWL|2025-12-03;OWL;2025-12-03;2025-12-03T17:10:06-05:00;False;False;;BLUE OWL CAPITAL INC.;Kirshenbaum Alan | LIPSCHULTZ MARC S | Ostrover Douglas I | Packer Craig;4;746.16;474670.0;Chief Financial Officer | Co-Chief Executive Officer | Co-President;7142237.903999999
BV|2025-12-03;BV;2025-12-03;2025-12-03T17:00:18-05:00;False;False;;BrightView Holdings, Inc.;Cornog William L;1;50.0;10000.0;Director;128400.0
WAFD|2025-12-03;WAFD;2025-12-03;2025-12-03T16:47:41-05:00;False;False;;WAFD INC;BEARDALL BRENT J;1;100.0;3000.0;President & CEO;50550.00000000001
N/A|2025-12-03;N/A;2025-12-03;2025-12-03T16:05:14-05:00;False;False;;New Mountain Guardian IV BDC, L.L.C.;BlueArc Capital Management, LLC | New Mountain Guardian IV Rated Feeder I, LTD | New Mountain Guardian IV Rated Feeder III, Ltd.;3;82.27;13389913.14;10% Owner;158515650.0546
INV|2025-12-03;INV;2025-12-03;2025-12-03T16:30:38-05:00;False;False;;Innventure, Inc.;Austrup Roland | Otworth Michael;2;0.57;16900.0;Chief Growth Officer | Executive Chairman;85269.0
ANNX|2025-12-03;ANNX;2025-12-03;2025-12-03T16:30:14-05:00;False;False;;Annexon, Inc.;Carson William H. | Choi Jung;2;8.91;37115.0;Director;156664.05
GPUS|2025-12-03;GPUS;2025-12-03;2025-12-03T16:30:11-05:00;False;False;;Hyperscale Data, Inc.;AULT MILTON C III;1;36.38;101000.0;Executive Chairman;27702.1
MLP|2025-12-03;MLP;2025-12-03;2025-12-03T16:30:06-05:00;False;False;;MAUI LAND & PINEAPPLE CO INC;CASE STEPHEN M;1;0.04;10000.0;Director;159250.0
CBAN|2025-12-03;CBAN;2025-12-03;2025-12-03T16:20:02-05:00;False;False;;COLONY BANKCORP INC;Canup Edward G;1;2.74;500.0;CHIEF BANKING OFFICER;8475.0
UFI|2025-12-03;UFI;2025-12-03;2025-12-03T16:19:27-05:00;False;False;;UNIFI INC;LANGONE KENNETH G;1;0.76;21988.0;Director;76700.44
MMLP|2025-12-03;MMLP;2025-12-03;2025-12-03T16:19:19-05:00;False;False;;MARTIN MIDSTREAM PARTNERS L.P.;Martin Product Sales LLC;1;0.08;2239.0;10% Owner;5801.4729
PFLT|2025-12-03;PFLT;2025-12-03;2025-12-03T16:16:08-05:00;False;False;;PennantPark Floating Rate Capital Ltd.;Briones Jose A;1;1.66;5500.0;Director;50044.5
UTI|2025-12-03;UTI;2025-12-03;2025-12-03T16:15:04-05:00;False;False;;UNIVERSAL TECHNICAL INSTITUTE INC;Coliseum Capital Management, LLC;1;15.79;708107.0;Director;17130752.07
ICCC|2025-12-03;ICCC;2025-12-03;2025-12-03T16:14:14-05:00;False;False;;IMMUCELL CORP /DE/;te Boekhorst Paul Francis Olivier;1;68.93;9785.0;President and CEO;48588.3894
PNNT|2025-12-03;PNNT;2025-12-03;2025-12-03T16:11:13-05:00;False;False;;PENNANTPARK INVESTMENT CORP;Briones Jose A;1;1.57;4235.0;Director;25016.145
ZONE|2025-12-03;ZONE;2025-12-03;2025-12-03T16:09:44-05:00;False;False;;CleanCore Solutions, Inc.;Enholm David James;1;6.85;18750.0;Chief Financial Officer;5595.0
FSCO|2025-12-03;FSCO;2025-12-03;2025-12-03T16:01:15-05:00;False;False;;FS Credit Opportunities Corp.;Fouss Barbara J;1;5.38;1620.0;Director;9810.234
SRBK|2025-12-03;SRBK;2025-12-03;2025-12-03T13:06:07-05:00;False;False;;SR Bancorp, Inc.;Taylor William P;2;0.69;2000.0;CEO;31266.95
HKHC|2025-12-03;HKHC;2025-12-03;2025-12-03T13:35:02-05:00;False;False;;Horizon Kinetics Holding Corp;STAHL MURRAY;1;6.35;22.0;CEO and CIO;599.06
KLNG|2025-12-03;KLNG;2025-12-03;2025-12-03T12:14:58-05:00;False;False;;Koil Energy Solutions, Inc.;Intelligent Fanatics Capital Management LLC;1;23.62;592000.0;10% Owner;799200.0
RGCO|2025-12-03;RGCO;2025-12-03;2025-12-03T12:01:07-05:00;False;False;;RGC RESOURCES INC;Furcron Thomas Patrick | Miles Christen Brooke | Oliver Lawrence T.;3;2.59;49.17;Senior VP and Secretary | VP, Field Operations | VP, Human Resources;1095.0159
TPVG|2025-12-03;TPVG;2025-12-03;2025-12-03T11:41:40-05:00;False;False;;TriplePoint Venture Growth BDC Corp.;Labe James | Srivastava Sajal;2;4.55;200000.0;Chief Executive Officer | President and CIO;1276920.0
EHSI|2025-12-03;EHSI;2025-12-03;2025-12-03T11:37:31-05:00;False;False;;Elite Health Systems Inc.;jeereddi Prasad Anjaneya;1;76.3;1452680.0;CEO;1380046.0
AVBC|2025-12-03;AVBC;2025-12-03;2025-12-03T11:27:24-05:00;False;False;;Avidia Bancorp, Inc.;Murphy Michael Dennis;1;623.0;6230.0;Director;99671.27799999999
TPL|2025-12-03;TPL;2025-12-03;2025-12-03T10:42:45-05:00;False;False;;Texas Pacific Land Corp;HORIZON KINETICS ASSET MANAGEMENT LLC;1;0.0;1.0;10% Owner;869.18
ATLO|2025-12-03;ATLO;2025-12-03;2025-12-03T10:09:51-05:00;False;False;;AMES NATIONAL CORP;Bauer Scott T;1;0.5;20.0;Other;433.558
NRDY|2025-12-03;NRDY;2025-12-03;2025-12-03T10:04:00-05:00;False;False;;Nerdy Inc.;Cohn Charles K.;1;21.2;189000.0;Chief Executive Officer;249480.0
DGICA|2025-12-03;DGICA;2025-12-03;2025-12-03T09:57:32-05:00;False;False;;DONEGAL GROUP INC;DONEGAL MUTUAL INSURANCE CO;1;0.11;30000.0;10% Owner;602259.0
ELUT|2025-12-03;ELUT;2025-12-03;2025-12-03T08:45:04-05:00;False;False;;ELUTIA INC.;Ferguson Matthew;1;1.47;10000.0;CHIEF FINANCIAL OFFICER;6610.0
ECOR|2025-12-03;ECOR;2025-12-03;2025-12-03T07:00:20-05:00;False;False;;electroCore, Inc.;Goldberger Daniel S;1;0.34;1000.0;Chief Executive Officer;4840.0
SRZN|2025-12-02;SRZN;2025-12-02;2025-12-02T21:36:55-05:00;False;False;;Surrozen, Inc./DE;Kutzkey Tim;1;21.03;315457.0;Director;3990531.0500000003
MMS|2025-12-02;MMS;2025-12-02;2025-12-02T20:33:15-05:00;False;False;;MAXIMUS, INC.;RAJAN GAYATHRI | Warren Michael J.;2;0.29;56.704;Director;4882.880445000001
NEXT|2025-12-02;NEXT;2025-12-02;2025-12-02T19:55:45-05:00;False;False;;NextDecade Corp;Hanwha Aerospace Co., Ltd.;1;1.36;627208.0;10% Owner;3766336.0736
NYC|2025-12-02;NYC;2025-12-02;2025-12-02T19:25:52-05:00;False;False;;American Strategic Investment Co.;SCHORSCH NICHOLAS S;1;0.11;2187.0;10% Owner;16798.71
GRND|2025-12-02;GRND;2025-12-02;2025-12-02T19:13:12-05:00;False;False;;Grindr Inc.;Zage George Raymond III;1;14.14;300000.0;Director;3868500.0
STCB|2025-12-02;STCB;2025-12-02;2025-12-02T18:56:50-05:00;False;False;;Starco Brands, Inc.;Sklar Ross Jeffery;1;0.1;229501.0;CEO;6313.398
KVHI|2025-12-02;KVHI;2025-12-02;2025-12-02T18:55:48-05:00;False;False;;KVH INDUSTRIES INC \DE\;Deckoff Stephen H;1;0.38;28042.0;Director;168902.0843
ZIVO|2025-12-02;ZIVO;2025-12-02;2025-12-02T18:43:14-05:00;False;False;;Zivo Bioscience, Inc.;YALDOO LAITH L;1;0.48;2777.0;Director;24993.0
LUCK|2025-12-02;LUCK;2025-12-02;2025-12-02T18:12:23-05:00;False;False;;Lucky Strike Entertainment Corp;Born Richard Meynard;1;;60000.0;Director;485472.00000000006
GRNT|2025-12-02;GRNT;2025-12-02;2025-12-02T18:02:31-05:00;False;False;;Granite Ridge Resources, Inc.;MCCARTNEY JOHN;1;1.0;1026.0;Director;5365.9800000000005
FISV|2025-12-02;FISV;2025-12-02;2025-12-02T17:58:53-05:00;False;False;;FISERV INC;Rosman Adam L. | Todd Paul M;2;228.1;24900.0;Chief Admin. and Legal Officer | Chief Financial Officer;1560171.0
DMLP|2025-12-02;DMLP;2025-12-02;2025-12-02T17:10:29-05:00;False;False;;DORCHESTER MINERALS, L.P.;VAUGHN ROBERT C;1;0.96;195.0;Director;4165.2
ENR|2025-12-02;ENR;2025-12-02;2025-12-02T16:44:16-05:00;False;False;;ENERGIZER HOLDINGS, INC.;Angelette Benjamin J | LaVigne Mark Stephen;2;2.51;11000.0;Chief Administrative Officer | President and CEO;188240.0
KFS|2025-12-02;KFS;2025-12-02;2025-12-02T16:39:47-05:00;False;False;;KINGSWAY FINANCIAL SERVICES INC;Fitzgerald John Taylor Maloney | Hansen Kent A;2;0.09;312.0;CFO & EVP | President and CEO;4065.3599999999997
ESTC|2025-12-02;ESTC;2025-12-02;2025-12-02T16:39:45-05:00;False;False;;Elastic N.V.;Auvil Paul R. III;1;17.27;10000.0;Director;710230.0
SMRT|2025-12-02;SMRT;2025-12-02;2025-12-02T16:33:58-05:00;False;False;;SmartRent, Inc.;Bohjalian Thomas N | Martell Frank;2;16.67;97278.0;Chief Executive Officer | Director;164098.9466
FUSB|2025-12-02;FUSB;2025-12-02;2025-12-02T16:35:11-05:00;False;False;;FIRST US BANCSHARES, INC.;FIELD Robert C;1;14.29;1000.0;Director;13610.0
SELF|2025-12-02;SELF;2025-12-02;2025-12-02T16:30:36-05:00;False;False;;Global Self Storage, Inc.;Klimoski Donald II;1;0.52;446.0;General Counsel;2252.2999999999997
NONE|2025-12-02;NONE;2025-12-02;2025-12-02T16:22:29-05:00;False;False;;ISQ Open Infrastructure Co LLC;Collett Brian | GOGLIA RICHARD A | Zilbergleyt Irina;3;;22248.852;Chief Investment Officer | Chief Operating Officer | Director;574999.9869912
UUU|2025-12-02;UUU;2025-12-02;2025-12-02T16:30:13-05:00;False;False;;UNIVERSAL SAFETY PRODUCTS, INC.;AULT MILTON C III;1;0.1;100.0;Director;439.9
SHIM|2025-12-02;SHIM;2025-12-02;2025-12-02T16:18:47-05:00;False;False;;Shimmick Corp;Yoder Todd Wilbur;1;;2000.0;Chief Financial Officer;5600.0
OSUR|2025-12-02;OSUR;2025-12-02;2025-12-02T16:16:00-05:00;False;False;;ORASURE TECHNOLOGIES INC;Gagliano Nancy J;1;1.33;2100.0;Director;4981.83
TEAM|2025-12-02;TEAM;2025-12-02;2025-12-02T16:15:48-05:00;False;False;;Atlassian Corp;Belsky Scott;1;37.18;1672.0;Director;247506.16
BMEA|2025-12-02;BMEA;2025-12-02;2025-12-02T16:15:02-05:00;False;False;;Biomea Fusion, Inc.;Erdtmann Rainer M;1;6.22;50000.0;See Remarks;54552.0
FLD|2025-12-02;FLD;2025-12-02;2025-12-02T16:10:02-05:00;False;False;;Fold Holdings, Inc.;Young Bracebridge H Jr;1;34.47;8100.0;Director;25308.449999999997
FRD|2025-12-02;FRD;2025-12-02;2025-12-02T14:58:35-05:00;False;False;;FRIEDMAN INDUSTRIES INC;Scott Sandra Kay;1;5.23;1000.0;Director;20160.0
NWBI|2025-12-02;NWBI;2025-12-02;2025-12-02T12:53:50-05:00;False;False;;Northwest Bancshares, Inc.;Meegan John P;1;7.5;1500.0;Director;18150.0
MYSZ|2025-12-02;MYSZ;2025-12-02;2025-12-02T12:48:50-05:00;False;False;;My Size, Inc.;Luzon Ronen;1;3.62;2600.0;Chief Executive Officer;2353.0
HKHC|2025-12-02;HKHC;2025-12-02;2025-12-02T12:13:33-05:00;False;False;;Horizon Kinetics Holding Corp;STAHL MURRAY;1;6.78;22.0;CEO and CIO;594.0
